account_id,follower_count,following_count,media_count
6055,279,2013,0
6056,207,0,74
6057,575,0,0
6058,526,3160,0
6059,590,561,0
6060,839,1005,50
6061,1064,30,142
6062,416,1250,58
6063,779,1736,64
6064,238,1054,33
6065,811,2542,4
6066,765,407,154
6067,745,473,137
6068,404,983,277
6069,120,1224,123
6070,0,980,4
6071,354,0,0
6072,941,1067,160
6073,254,358,0
6074,662,144,145
6075,684,778,0
6076,263,0,95
6077,860,0,0
6078,0,0,141
6079,0,2548,0
6080,28,1318,87
6081,64,624,36
6082,494,55,69
6083,477,0,15
6084,516,0,13
6085,591,1483,74
6086,15,1717,0
6087,0,1407,0
6088,517,908,19
6089,134,2091,15
6090,0,405,0
6091,731,1865,157
6092,889,347,22
6093,950,0,33
6094,439,0,0
6095,602,0,280
6096,880,1425,318
6097,130,0,0
6098,783,0,189
6099,472,1481,48
6100,710,1083,230
6101,438,1738,94
6102,852,1274,68
6103,452,0,0
6104,0,823,0
6105,910,873,60
6106,16,0,79
6107,836,0,0
6108,335,41,0
6109,807,2847,117
6110,792,318,0
6111,529,2017,72
6112,559,260,191
6113,527,1662,99
6114,0,1676,94
6115,413,1728,0
6116,0,1145,0
6117,433,2166,278
6118,0,1135,0
6119,0,2514,193
6120,967,0,0
6121,768,1104,28
6122,368,1037,113
6123,438,0,68
6124,277,1343,99
6125,582,0,0
6126,117,69,0
6127,740,0,0
6128,275,2354,0
6129,213,505,33
6130,377,2982,169
6131,149,1573,67
6132,492,1207,110
6133,169,139,73
6134,544,0,0
6135,822,1284,59
6136,101,670,72
6137,320,0,139
6138,541,0,0
6139,207,0,0
6140,542,2624,77
6141,576,3030,96
6142,773,956,38
6143,143,898,61
6144,18,397,152
6145,254,0,8
6146,8,2164,28
6147,580,2679,66
6148,0,0,0
6149,1239,659,41
6150,852,280,51
6151,374,310,233
6152,692,1969,26
6153,0,0,79
6154,1310,1226,156
6155,149,1496,0
6156,324,597,205
6157,0,1666,247
6158,550,897,54
6159,0,2001,0
6160,407,0,232
6161,166,384,143
6162,0,670,66
6163,69,0,211
6164,453,0,199
6165,0,0,21
6166,90,1723,84
6167,616,14,120
6168,1339,0,61
6169,547,1588,0
6170,27,0,0
6171,232,0,0
6172,381,371,111
6173,239,0,0
6174,706,0,78
6175,450,1336,254
6176,708,1649,211
6177,252,1559,0
6178,863,1889,0
6179,307,2026,0
6180,7,0,0
6181,1181,1209,0
6182,0,197,56
6183,94,0,133
6184,135,1323,160
6185,1304,0,7
6186,1043,0,28
6187,926,1398,96
6188,246,1248,46
6189,1274,885,145
6190,506,0,104
6191,733,1512,17
6192,436,1447,0
6193,351,832,219
6194,275,0,0
6195,291,305,96
6196,596,1609,0
6197,506,2115,56
6198,357,407,68
6199,932,486,74
6200,0,577,381
6201,559,1028,0
6202,637,144,146
6203,797,0,114
6204,345,1976,0
6205,447,2597,144
6206,737,112,40
6207,925,0,152
6208,257,603,268
6209,469,551,74
6210,995,1772,27
6211,0,801,171
6212,112,0,208
6213,916,0,0
6214,776,1638,9
6215,564,1363,130
6216,202,1839,43
6217,40,0,0
6218,149,2642,116
6219,946,0,130
6220,135,1477,22
6221,407,0,64
6222,88,0,0
6223,683,2356,0
6224,168,1603,4
6225,333,180,66
6226,0,209,0
6227,0,848,12
6228,372,1275,67
6229,0,2037,186
6230,1154,273,24
6231,0,0,0
6232,71,906,35
6233,375,272,0
6234,233,0,117
6235,0,1052,21
6236,12,524,0
6237,0,1061,454
6238,262,0,73
6239,1097,1247,67
6240,398,0,0
6241,810,0,0
6242,558,493,48
6243,784,2543,94
6244,0,1555,133
6245,256,1856,83
6246,856,2207,0
6247,156,4464,0
6248,1026,787,47
6249,922,2211,0
6250,194,1790,0
6251,182,1773,147
6252,0,2576,0
6253,134,311,124
6254,0,229,0
6255,529,1074,72
6256,0,556,158
6257,594,1073,21
6258,603,2358,239
6259,0,251,264
6260,947,430,83
6261,561,924,116
6262,649,509,172
6263,86,0,116
6264,601,145,105
6265,789,1454,1
6266,332,2229,0
6267,1115,0,0
6268,386,0,313
6269,794,775,92
6270,478,0,31
6271,587,285,193
6272,0,0,0
6273,507,2158,120
6274,95,0,66
6275,54,2451,107
6276,1019,1894,21
6277,289,77,0
6278,0,0,0
6279,235,544,0
6280,0,636,57
6281,904,1102,0
6282,110,0,0
6283,566,1515,72
6284,875,1018,44
6285,183,393,78
6286,567,9,53
6287,0,553,328
6288,1281,0,71
6289,718,805,17
6290,297,832,68
6291,81,1014,167
6292,327,2568,52
6293,242,608,131
6294,1097,1782,100
6295,0,981,26
6296,419,498,70
6297,362,621,229
6298,325,684,84
6299,329,1033,0
6300,326,0,23
6301,695,0,0
6302,596,1420,72
6303,525,1672,199
6304,0,1514,0
6305,481,904,74
6306,0,1536,163
6307,610,1481,175
6308,919,1558,195
6309,24,0,0
6310,272,0,112
6311,146,343,0
6312,830,726,0
6313,405,494,146
6314,1013,0,75
6315,523,2522,136
6316,459,461,0
6317,395,923,216
6318,674,2029,132
6319,0,0,153
6320,401,216,0
6321,343,345,183
6322,640,397,24
6323,299,565,0
6324,0,2238,125
6325,372,1440,120
6326,0,1733,0
6327,0,793,278
6328,640,0,252
6329,585,0,123
6330,543,0,104
6331,855,1116,93
6332,121,777,0
6333,0,527,70
6334,343,364,68
6335,240,2821,0
6336,55,0,24
6337,339,1702,0
6338,141,746,0
6339,0,681,157
6340,205,1959,244
6341,0,2254,0
6342,455,497,77
6343,125,1569,176
6344,783,1120,2
6345,967,752,130
6346,622,955,54
6347,0,34,185
6348,930,428,0
6349,956,145,0
6350,376,1675,88
6351,862,646,68
6352,163,0,52
6353,0,0,119
6354,86,0,0
6355,1014,234,0
6356,0,783,4
6357,369,604,16
6358,382,2789,27
6359,178,1338,194
6360,204,1292,140
6361,396,0,115
6362,160,368,81
6363,0,242,11
6364,449,0,0
6365,769,0,0
6366,693,0,0
6367,67,0,53
6368,0,1647,0
6369,263,597,76
6370,954,221,37
6371,610,739,15
6372,632,1950,182
6373,701,749,0
6374,526,1302,16
6375,414,0,0
6376,616,106,83
6377,165,1110,139
6378,0,2698,0
6379,639,2221,0
6380,830,1346,0
6381,0,901,64
6382,675,2191,21
6383,996,1565,28
6384,368,0,18
6385,64,0,0
6386,415,1093,179
6387,164,0,87
6388,139,0,0
6389,531,22,0
6390,0,480,0
6391,0,447,209
6392,376,446,134
6393,361,1596,44
6394,497,470,241
6395,1068,347,214
6396,408,0,33
6397,592,1802,14
6398,5,51,19
6399,655,0,0
6400,173,964,244
6401,396,0,0
6402,329,201,151
6403,754,1011,132
6404,0,407,25
6405,0,3131,252
6406,290,667,0
6407,544,1382,49
6408,426,0,5
6409,828,0,161
6410,532,0,96
6411,159,0,0
6412,0,1173,191
6413,281,1814,110
6414,752,1100,0
6415,223,510,20
6416,380,93,0
6417,526,1894,39
6418,0,2883,74
6419,601,884,22
6420,979,1714,9
6421,305,1099,0
6422,0,1524,94
6423,344,0,0
6424,0,240,61
6425,495,1153,0
6426,538,1996,63
6427,994,0,57
6428,297,0,101
6429,521,230,150
6430,48,1787,170
6431,236,0,0
6432,0,0,51
6433,296,905,274
6434,255,625,70
6435,481,1358,0
6436,137,0,49
6437,400,409,16
6438,245,1978,0
6439,246,0,151
6440,399,2269,120
6441,384,0,0
6442,653,1621,48
6443,324,359,0
6444,239,0,0
6445,302,231,0
6446,103,1307,0
6447,235,737,51
6448,1126,1899,8
6449,29,2227,0
6450,265,0,16
6451,225,0,138
6452,277,0,96
6453,246,0,165
6454,473,1884,33
6455,0,1323,230
6456,756,182,95
6457,605,733,5
6458,0,2194,68
6459,0,2714,0
6460,5,1012,25
6461,279,0,104
6462,1331,1051,123
6463,572,1709,14
6464,0,976,351
6465,112,1494,39
6466,349,1113,0
6467,464,0,188
6468,0,0,123
6469,319,413,82
6470,102,1844,8
6471,0,0,100
6472,466,1215,231
6473,658,1058,79
6474,683,2382,0
6475,583,701,0
6476,184,0,99
6477,635,1412,0
6478,484,2952,47
6479,419,1480,0
6480,141,0,0
6481,184,0,0
6482,397,0,0
6483,1279,2813,141
6484,481,406,119
6485,141,60,0
6486,59,581,0
6487,186,417,98
6488,1181,2363,171
6489,220,0,169
6490,707,1963,0
6491,229,870,164
6492,466,1991,0
6493,664,2378,36
6494,156,832,110
6495,130,419,0
6496,987,813,282
6497,736,646,200
6498,664,0,127
6499,663,2347,0
6500,540,998,50
6501,1121,0,142
6502,385,0,0
6503,584,0,38
6504,0,1540,155
6505,62,105,0
6506,0,275,93
6507,844,1248,0
6508,0,211,0
6509,219,1309,3
6510,0,843,113
6511,59,657,0
6512,186,0,71
6513,885,0,0
6514,517,1366,1
6515,59,40,192
6516,766,1989,0
6517,376,3167,139
6518,383,1422,57
6519,0,2286,0
6520,0,1488,0
6521,62,193,0
6522,386,951,0
6523,398,2823,41
6524,945,204,122
6525,513,0,25
6526,0,0,33
6527,467,520,49
6528,0,0,109
6529,9,2473,127
6530,66,968,0
6531,122,1748,27
6532,0,436,189
6533,445,0,0
6534,0,0,66
6535,502,0,39
6536,1203,1103,0
6537,0,1281,228
6538,263,1367,62
6539,0,0,220
6540,257,744,58
6541,609,0,107
6542,638,1159,0
6543,398,1239,0
6544,701,0,102
6545,1318,1744,104
6546,1007,3159,122
6547,174,1606,98
6548,0,576,0
6549,218,417,0
6550,16,528,149
6551,537,0,0
6552,0,1005,89
6553,342,0,46
6554,681,0,149
6555,332,971,102
6556,16,766,0
6557,807,155,0
6558,0,0,1
6559,247,1043,120
6560,354,0,0
6561,375,601,74
6562,436,2567,0
6563,597,1417,78
6564,356,0,95
6565,232,0,0
6566,217,901,33
6567,141,0,74
6568,663,0,67
6569,128,1294,44
6570,685,1076,0
6571,376,1210,0
6572,175,1016,0
6573,600,677,117
6574,98,61,45
6575,607,1277,52
6576,448,2324,0
6577,147,227,54
6578,566,0,126
6579,573,0,0
6580,801,0,0
6581,729,953,0
6582,552,0,12
6583,0,1198,0
6584,1282,1409,99
6585,0,0,76
6586,723,0,196
6587,530,827,52
6588,0,596,94
6589,323,1281,0
6590,340,599,0
6591,856,2050,147
6592,103,413,191
6593,271,0,133
6594,0,0,72
6595,1016,1504,0
6596,0,775,180
6597,491,1399,120
6598,331,1377,275
6599,333,0,0
6600,671,0,150
6601,992,0,117
6602,463,0,21
6603,613,310,204
6604,492,1776,101
6605,748,1982,0
6606,197,442,45
6607,770,485,0
6608,783,16,7
6609,773,836,133
6610,123,953,164
6611,306,1577,81
6612,458,1569,0
6613,0,0,99
6614,964,587,135
6615,365,2173,0
6616,475,292,70
6617,154,1921,37
6618,0,428,160
6619,144,925,99
6620,451,0,110
6621,620,0,6
6622,429,1493,58
6623,498,1655,159
6624,243,772,51
6625,554,0,76
6626,922,789,0
6627,632,2042,50
6628,671,2544,0
6629,479,417,2
6630,0,0,64
6631,0,1612,140
6632,539,459,0
6633,365,1718,98
6634,533,1034,215
6635,994,0,0
6636,640,804,0
6637,838,2095,89
6638,404,590,0
6639,68,0,0
6640,348,0,157
6641,69,0,259
6642,950,321,0
6643,664,1591,0
6644,563,0,10
6645,830,2349,0
6646,0,0,265
6647,588,3152,1
6648,0,2526,16
6649,366,890,231
6650,253,0,120
6651,616,687,163
6652,454,345,0
6653,871,0,1
6654,145,1045,0
6655,633,0,144
6656,430,6,189
6657,0,534,0
6658,27,151,18
6659,313,2890,23
6660,784,191,0
6661,542,1199,0
6662,0,895,141
6663,317,1108,0
6664,1121,1187,68
6665,411,1654,0
6666,247,1019,42
6667,552,976,0
6668,654,805,0
6669,199,601,142
6670,556,0,149
6671,246,681,0
6672,637,993,34
6673,432,1160,62
6674,549,930,0
6675,86,504,0
6676,63,685,196
6677,722,173,0
6678,339,1068,193
6679,475,516,0
6680,255,931,128
6681,704,1778,24
6682,143,12,39
6683,319,1360,257
6684,662,779,0
6685,806,2831,121
6686,174,521,117
6687,1100,1462,418
6688,486,760,0
6689,0,0,0
6690,507,207,145
6691,226,1653,36
6692,531,297,8
6693,353,0,160
6694,397,712,29
6695,29,0,0
6696,738,880,136
6697,0,2346,98
6698,0,1539,24
6699,506,2331,19
6700,967,164,0
6701,238,596,135
6702,630,0,19
6703,769,38,0
6704,673,0,0
6705,253,0,100
6706,0,2155,3
6707,0,0,0
6708,271,2159,0
6709,808,2031,33
6710,0,1260,36
6711,630,0,31
6712,15,0,16
6713,409,178,0
6714,633,1390,0
6715,123,747,185
6716,433,0,169
6717,214,1930,120
6718,632,2483,110
6719,457,510,155
6720,390,857,0
6721,950,0,61
6722,616,316,0
6723,112,1271,0
6724,337,1111,97
6725,341,220,159
6726,399,461,37
6727,1310,283,235
6728,507,457,80
6729,0,1181,0
6730,167,0,0
6731,0,667,167
6732,246,1106,71
6733,0,155,130
6734,44,249,0
6735,0,279,84
6736,512,250,3
6737,369,750,0
6738,482,877,51
6739,330,0,175
6740,0,1418,301
6741,561,445,84
6742,1086,2740,0
6743,522,0,0
6744,210,0,161
6745,0,535,0
6746,31,1171,124
6747,538,0,89
6748,769,0,77
6749,466,1355,0
6750,667,0,19
6751,633,2159,0
6752,558,276,0
6753,124,0,156
6754,434,1374,190
6755,53,2404,81
6756,376,1174,0
6757,492,2046,228
6758,995,2475,0
6759,0,0,0
6760,549,1713,132
6761,921,0,107
6762,652,1183,0
6763,680,671,68
6764,588,2028,105
6765,853,1955,79
6766,0,1333,107
6767,0,1052,3
6768,367,1269,114
6769,0,808,59
6770,828,681,7
6771,824,2234,31
6772,208,2358,47
6773,231,598,0
6774,342,990,0
6775,388,829,65
6776,417,0,0
6777,577,397,0
6778,305,2396,314
6779,721,0,0
6780,535,2928,16
6781,143,1955,0
6782,867,1159,45
6783,0,1323,0
6784,335,0,31
6785,730,470,0
6786,100,2233,171
6787,484,110,66
6788,572,1840,0
6789,48,0,148
6790,342,0,0
6791,311,2707,0
6792,163,732,57
6793,1227,188,262
6794,85,2151,0
6795,744,2031,0
6796,223,1695,138
6797,0,156,0
6798,407,448,123
6799,611,1066,0
6800,712,1461,73
6801,951,219,245
6802,1467,921,0
6803,462,1020,168
6804,122,2073,131
6805,538,1523,0
6806,270,0,118
6807,714,524,65
6808,0,0,67
6809,1252,1331,94
6810,688,1697,20
6811,0,849,65
6812,105,467,84
6813,673,816,138
6814,808,960,0
6815,0,83,196
6816,635,0,0
6817,0,0,139
6818,336,2053,66
6819,784,1257,0
6820,164,1119,114
6821,0,2051,0
6822,424,0,172
6823,144,0,0
6824,604,1141,0
6825,39,1047,222
6826,81,0,77
6827,0,1115,151
6828,432,331,0
6829,309,0,0
6830,0,400,238
6831,441,0,57
6832,752,134,110
6833,289,17,128
6834,469,1319,22
6835,471,581,82
6836,0,1404,229
6837,1136,0,54
6838,194,0,159
6839,614,1318,0
6840,656,425,178
6841,317,1617,0
6842,595,0,166
6843,461,1499,100
6844,0,84,47
6845,245,0,47
6846,141,1768,30
6847,197,1944,0
6848,0,1813,35
6849,789,2849,295
6850,966,2052,197
6851,734,0,0
6852,843,891,86
6853,241,372,68
6854,132,2839,42
6855,79,1885,0
6856,609,549,105
6857,454,1651,148
6858,340,0,0
6859,852,1003,268
6860,520,0,221
6861,56,0,116
6862,115,1554,0
6863,623,1682,101
6864,757,1216,88
6865,575,555,113
6866,1076,0,228
6867,979,0,39
6868,534,0,278
6869,56,503,101
6870,0,1855,26
6871,225,1839,315
6872,650,0,147
6873,1050,28,9
6874,525,1,67
6875,805,0,126
6876,278,1329,41
6877,601,490,72
6878,676,627,0
6879,0,2134,0
6880,215,835,69
6881,723,300,73
6882,471,1335,114
6883,0,1838,0
6884,0,1050,0
6885,233,1456,0
6886,342,594,171
6887,40,660,0
6888,422,861,10
6889,558,0,24
6890,619,158,0
6891,0,2167,0
6892,0,2818,0
6893,256,2388,208
6894,582,0,131
6895,551,0,192
6896,545,0,213
6897,226,883,0
6898,247,0,94
6899,98,136,0
6900,655,2197,178
6901,26,1759,0
6902,686,219,0
6903,447,297,0
6904,352,1330,25
6905,124,1710,156
6906,0,194,85
6907,128,502,0
6908,246,160,289
6909,0,0,127
6910,296,517,141
6911,714,439,196
6912,581,0,0
6913,184,1411,0
6914,387,1243,146
6915,162,1463,0
6916,425,0,28
6917,943,0,49
6918,730,1227,0
6919,563,59,19
6920,185,0,156
6921,649,0,136
6922,0,460,177
6923,275,2373,166
6924,587,222,101
6925,645,0,93
6926,619,1417,85
6927,479,923,0
6928,296,0,0
6929,570,1428,0
6930,14,2942,23
6931,54,0,0
6932,392,0,102
6933,434,0,79
6934,0,667,91
6935,539,1767,95
6936,657,853,186
6937,340,2182,57
6938,1254,1602,166
6939,115,2502,113
6940,234,1942,179
6941,222,328,231
6942,341,813,120
6943,247,0,69
6944,0,506,68
6945,165,808,7
6946,333,657,3
6947,827,2130,154
6948,1190,403,0
6949,867,0,231
6950,80,0,41
6951,110,1421,365
6952,310,0,0
6953,1034,537,84
6954,307,2115,20
6955,0,1046,0
6956,182,667,172
6957,651,707,0
6958,626,0,0
6959,294,0,121
6960,624,543,138
6961,0,1024,0
6962,408,1723,120
6963,690,840,71
6964,59,2141,0
6965,57,2402,0
6966,0,1565,0
6967,962,2009,242
6968,101,0,167
6969,459,0,0
6970,594,1279,143
6971,933,0,0
6972,312,444,156
6973,168,1541,4
6974,434,2204,19
6975,848,482,27
6976,306,73,0
6977,13,1075,208
6978,0,0,154
6979,0,565,69
6980,691,736,168
6981,250,715,0
6982,143,836,0
6983,102,0,109
6984,401,0,137
6985,280,0,88
6986,267,0,0
6987,872,1097,0
6988,942,1668,102
6989,0,1566,318
6990,491,473,188
6991,80,0,227
6992,277,1513,94
6993,484,1404,93
6994,290,969,0
6995,455,2545,160
6996,620,717,50
6997,479,479,132
6998,128,331,61
6999,135,0,88
7000,0,1427,48
7001,51,635,82
7002,1101,1271,165
7003,74,2646,0
7004,0,341,0
7005,488,0,103
7006,328,1241,212
7007,296,917,239
7008,894,0,0
7009,574,1154,14
7010,172,1556,0
7011,211,0,0
7012,182,433,178
7013,695,2269,56
7014,254,0,17
7015,0,813,116
7016,351,0,0
7017,0,0,229
7018,1183,907,58
7019,9,2012,14
7020,309,0,121
7021,465,821,158
7022,261,356,229
7023,261,1728,35
7024,526,0,174
7025,938,1188,68
7026,655,69,0
7027,920,975,0
7028,0,815,0
7029,487,484,0
7030,427,1238,177
7031,500,789,133
7032,882,607,0
7033,287,376,0
7034,218,824,0
7035,568,974,0
7036,0,0,25
7037,281,383,184
7038,319,0,0
7039,26,703,238
7040,763,133,0
7041,0,1540,20
7042,318,1439,142
7043,478,0,149
7044,874,742,22
7045,365,1404,165
7046,718,563,145
7047,630,0,0
7048,415,0,91
7049,0,1626,133
7050,0,1676,0
7051,409,530,240
7052,167,1535,0
7053,712,0,73
7054,647,2115,0
7055,300,582,69
7056,0,891,0
7057,559,413,26
7058,0,2185,0
7059,86,0,143
7060,4,2267,96
7061,317,1153,174
7062,805,1387,20
7063,367,404,179
7064,204,0,62
7065,0,1705,70
7066,575,1066,285
7067,78,2150,6
7068,413,544,189
7069,237,311,109
7070,682,2177,0
7071,310,2718,0
7072,347,754,0
7073,550,0,179
7074,1155,1581,244
7075,700,482,67
7076,336,1363,73
7077,370,477,141
7078,173,2359,65
7079,15,22,176
7080,163,1240,89
7081,81,240,72
7082,613,454,0
7083,0,319,0
7084,866,1507,0
7085,649,1692,190
7086,377,1320,42
7087,369,633,15
7088,161,889,0
7089,470,1671,0
7090,775,1704,0
7091,107,0,0
7092,0,463,93
7093,631,513,71
7094,490,1435,0
7095,0,675,0
7096,96,1487,0
7097,49,0,252
7098,99,1013,218
7099,248,1674,0
7100,270,0,0
7101,126,3340,71
7102,86,1974,63
7103,284,746,92
7104,432,0,137
7105,251,563,106
7106,801,831,0
7107,558,1199,89
7108,0,2294,149
7109,564,253,0
7110,595,1325,90
7111,207,0,0
7112,0,317,272
7113,372,1133,0
7114,366,1458,182
7115,0,0,0
7116,0,289,250
7117,336,2252,0
7118,282,1944,78
7119,214,959,0
7120,338,0,0
7121,0,3337,154
7122,207,724,168
7123,568,422,83
7124,239,205,137
7125,0,1133,170
7126,193,1143,0
7127,0,1726,0
7128,469,0,56
7129,488,422,0
7130,0,2841,99
7131,652,976,116
7132,0,566,0
7133,950,0,133
7134,351,1267,128
7135,0,1809,135
7136,0,1647,14
7137,499,477,141
7138,223,1117,113
7139,333,2470,126
7140,970,1850,238
7141,108,0,93
7142,391,0,0
7143,898,1051,0
7144,470,1569,179
7145,0,0,96
7146,557,735,237
7147,0,472,0
7148,894,852,155
7149,62,182,30
7150,1476,2077,20
7151,916,897,0
7152,72,0,154
7153,377,1692,123
7154,650,0,0
7155,661,2071,75
7156,534,1768,133
7157,836,2179,77
7158,323,581,177
7159,232,232,26
7160,240,831,0
7161,689,657,78
7162,505,70,77
7163,478,173,91
7164,666,366,176
7165,0,0,0
7166,485,1444,32
7167,451,690,0
7168,991,426,0
7169,0,0,50
7170,950,0,133
7171,397,2743,90
7172,551,97,0
7173,994,1375,42
7174,578,912,157
7175,518,0,131
7176,459,2595,0
7177,189,1451,0
7178,358,0,0
7179,102,715,11
7180,352,0,0
7181,0,2630,280
7182,529,0,0
7183,324,204,177
7184,244,0,253
7185,451,827,81
7186,0,2159,47
7187,1088,2592,0
7188,331,332,3
7189,315,1135,230
7190,9,829,95
7191,378,0,61
7192,886,3246,199
7193,755,2151,132
7194,688,940,42
7195,573,2378,81
7196,235,1996,0
7197,0,829,0
7198,294,1081,35
7199,281,2306,117
7200,760,0,0
7201,484,2472,66
7202,970,512,16
7203,815,2319,0
7204,199,739,16
7205,0,1093,0
7206,886,709,0
7207,876,195,0
7208,0,465,28
7209,932,2168,0
7210,512,0,78
7211,429,0,155
7212,971,0,45
7213,870,0,111
7214,612,2303,3
7215,545,2043,0
7216,599,1356,58
7217,220,86,131
7218,349,2123,0
7219,33,0,8
7220,245,2956,31
7221,232,37,364
7222,132,474,82
7223,420,301,0
7224,248,0,0
7225,556,2732,136
7226,0,1559,324
7227,327,1999,27
7228,418,0,21
7229,253,931,104
7230,305,1282,0
7231,0,1024,0
7232,502,0,169
7233,611,1855,0
7234,553,870,170
7235,756,0,0
7236,444,0,71
7237,548,1371,149
7238,427,3274,173
7239,625,0,83
7240,0,920,77
7241,36,1891,124
7242,961,0,107
7243,0,249,0
7244,317,0,0
7245,806,1761,0
7246,334,2113,140
7247,218,908,15
7248,417,0,146
7249,237,287,101
7250,381,93,0
7251,114,0,45
7252,782,639,9
7253,900,1338,0
7254,319,1250,156
7255,0,736,327
7256,174,803,177
7257,301,660,55
7258,558,0,193
7259,0,910,242
7260,82,142,0
7261,559,0,189
7262,719,1127,140
7263,137,113,185
7264,0,979,145
7265,1593,1619,33
7266,661,0,276
7267,270,839,94
7268,693,0,11
7269,323,2327,112
7270,692,0,162
7271,429,213,68
7272,403,2126,100
7273,327,502,67
7274,0,0,0
7275,1092,1481,0
7276,18,1457,0
7277,0,90,221
7278,290,202,34
7279,11,295,0
7280,350,531,100
7281,625,0,98
7282,740,557,0
7283,673,2586,0
7284,255,0,0
7285,388,142,0
7286,521,0,188
7287,0,1376,42
7288,582,1987,12
7289,0,1963,178
7290,1130,0,111
7291,218,1260,0
7292,300,2225,0
7293,82,1271,92
7294,134,1238,0
7295,1217,257,276
7296,720,972,70
7297,0,2021,0
7298,930,1083,0
7299,814,0,157
7300,264,273,0
7301,483,1993,98
7302,364,1080,0
7303,1104,867,65
7304,72,172,0
7305,424,1972,24
7306,209,2461,0
7307,0,2049,168
7308,1186,2234,5
7309,0,374,42
7310,451,228,47
7311,0,583,231
7312,220,784,153
7313,526,2222,143
7314,62,1948,0
7315,588,1300,0
7316,269,0,185
7317,802,0,0
7318,877,993,67
7319,150,1653,0
7320,398,662,0
7321,437,2721,238
7322,600,0,135
7323,374,0,163
7324,440,58,142
7325,278,19,43
7326,412,1288,0
7327,853,309,14
7328,610,0,37
7329,631,1665,248
7330,639,0,0
7331,312,0,0
7332,488,0,0
7333,0,958,171
7334,842,936,257
7335,0,2723,91
7336,337,1688,100
7337,794,2233,67
7338,0,1042,105
7339,518,0,141
7340,115,877,103
7341,232,1356,111
7342,722,1471,141
7343,443,256,0
7344,0,1249,58
7345,5,0,90
7346,733,0,102
7347,536,0,39
7348,1021,770,75
7349,996,0,0
7350,242,306,0
7351,1302,1677,163
7352,378,0,0
7353,10,224,40
7354,133,818,0
7355,0,999,228
7356,968,229,49
7357,964,1557,24
7358,0,1354,138
7359,284,1921,289
7360,405,660,101
7361,11,215,17
7362,0,39,132
7363,291,1061,0
7364,249,355,63
7365,224,157,272
7366,452,281,75
7367,902,38,69
7368,256,950,60
7369,433,0,15
7370,640,1057,91
7371,576,1443,141
7372,140,144,22
7373,405,2729,0
7374,573,762,108
7375,0,0,287
7376,840,454,17
7377,903,809,0
7378,100,1208,130
7379,441,478,245
7380,609,0,114
7381,166,0,243
7382,549,69,143
7383,430,168,134
7384,0,0,2
7385,540,0,88
7386,0,1425,54
7387,719,2446,51
7388,119,1524,30
7389,309,2093,82
7390,881,1750,0
7391,554,1604,145
7392,0,395,0
7393,0,890,31
7394,146,310,93
7395,516,518,0
7396,503,815,0
7397,55,1481,16
7398,0,1181,0
7399,474,577,134
7400,301,802,0
7401,1173,1192,217
7402,383,1433,57
7403,1045,0,64
7404,0,0,0
7405,0,1888,73
7406,0,681,49
7407,812,306,0
7408,1024,472,67
7409,78,472,15
7410,197,1320,34
7411,0,0,60
7412,0,770,7
7413,637,998,84
7414,452,1153,48
7415,373,974,108
7416,0,1277,1
7417,980,153,0
7418,181,0,0
7419,568,3281,213
7420,0,433,160
7421,298,554,188
7422,478,1444,195
7423,491,2392,8
7424,427,182,89
7425,553,0,66
7426,0,0,128
7427,443,2389,27
7428,412,0,68
7429,455,716,65
7430,396,0,115
7431,0,0,128
7432,0,442,68
7433,0,0,71
7434,674,30,82
7435,678,2816,234
7436,684,1183,0
7437,483,1706,0
7438,0,1596,130
7439,0,640,87
7440,433,290,86
7441,420,1001,129
7442,286,918,81
7443,507,157,0
7444,373,878,125
7445,414,15,60
7446,131,567,10
7447,735,398,132
7448,209,0,128
7449,0,0,81
7450,82,0,242
7451,239,2607,200
7452,740,425,165
7453,353,1545,333
7454,300,0,42
7455,0,0,8
7456,662,0,150
7457,126,535,30
7458,332,3245,59
7459,921,1219,0
7460,559,2495,123
7461,0,482,0
7462,0,2154,47
7463,345,2885,56
7464,0,631,11
7465,611,187,0
7466,385,0,0
7467,431,425,0
7468,106,829,115
7469,1018,2841,89
7470,1429,0,56
7471,265,806,0
7472,501,0,94
7473,405,304,0
7474,272,1066,0
7475,59,1274,31
7476,0,1352,0
7477,0,1155,166
7478,520,1344,75
7479,175,791,235
7480,0,0,0
7481,535,0,110
7482,355,180,31
7483,871,605,206
7484,508,2039,36
7485,0,640,149
7486,0,541,0
7487,101,1142,13
7488,136,465,49
7489,721,1581,193
7490,366,2788,0
7491,792,3006,22
7492,0,844,18
7493,729,1092,0
7494,638,2374,8
7495,0,589,0
7496,862,1446,0
7497,404,0,29
7498,515,423,26
7499,47,1938,31
7500,844,3,85
7501,0,612,0
7502,679,0,250
7503,675,2815,54
7504,6,2048,196
7505,1108,938,0
7506,455,1268,0
7507,613,1153,131
7508,0,2174,33
7509,1159,209,0
7510,0,1500,0
7511,751,1857,136
7512,0,1999,128
7513,138,0,84
7514,663,125,4
7515,752,0,0
7516,0,899,52
7517,776,0,0
7518,759,0,0
7519,19,2985,193
7520,965,1382,0
7521,0,869,130
7522,136,1120,218
7523,548,895,145
7524,51,1774,100
7525,467,91,8
7526,459,937,0
7527,299,979,0
7528,679,0,62
7529,284,2063,14
7530,455,284,0
7531,796,1795,55
7532,664,863,64
7533,662,2431,0
7534,0,0,231
7535,565,0,136
7536,42,0,154
